Todd Fuller,20.9,9.9,1.3,0.3,1.8,2.3,.372,.799,33.7,1.5,.586,,3.5,2.6,4,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.1,4.0,3.4,3.3,2.8,,3.3,3.4,2.4,2.7,1.8,,0.3,0.2,0.1,0.1,0.1,,0.1,0.1,0.1,0.2,0.3,,0.3,0.3,0.3,0.2,0.2,,0.7,0.6,0.6,0.7,0.3,,,0.0,,,,,0.691,0.688,0.6,0.604,1.0,,0.429,0.42,0.452,0.418,0.286,,0.483,0.473,0.486,0.461,0.363,,-6.2,-8.0,-6.2,-8.6,-10.3,,0.7,0.7,0.6,0.2,0.0,,0.034,0.053,0.059,0.029,-0.002,,-1.0,-0.9,-0.5,-0.7,-0.2,
Vitaly Potapenko,20.7,7.4,1.4,0.4,0.7,3.9,.167,.716,31.0,3.7,.638,,4.0,1.2,2,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.8,7.1,10.0,9.2,7.5,4.6,4.0,7.1,3.5,2.5,0.0,,2.7,3.9,6.6,6.3,6.0,4.4,3.4,4.4,2.4,1.9,0.7,,0.5,0.7,1.5,1.0,0.8,0.4,0.2,0.8,0.3,0.3,0.0,,0.3,0.3,0.7,0.5,0.6,0.5,0.3,0.3,0.2,0.1,0.0,,0.4,0.4,0.7,0.4,0.3,0.2,0.3,0.4,0.1,0.1,0.0,,1.4,1.7,2.0,1.8,1.3,0.8,1.0,1.2,0.4,0.5,0.7,,0.5,0.0,0.0,0.0,,,,,0.0,,,,0.736,0.708,0.587,0.681,0.728,0.742,0.759,0.641,0.871,0.588,,,0.44,0.48,0.495,0.499,0.476,0.455,0.441,0.489,0.517,0.521,0.0,,0.486,0.517,0.52,0.485,0.535,0.527,0.517,0.513,0.492,0.511,0.581,,-5.9,-3.9,-1.2,-3.0,-0.3,-3.0,-3.0,-3.1,-7.0,-3.6,-1.6,,0.5,1.5,2.2,0.4,1.8,2.5,3.4,3.1,0.2,1.1,1.0,,0.02,0.052,0.076,0.041,0.094,0.066,0.087,0.111,0.027,0.037,0.142,,-1.2,-0.7,0.3,-0.1,0.4,-0.4,-0.5,-0.4,-0.5,-0.6,0.0,
Kobe Bryant,[],[],[],[],[],[],[],[],[],[],[],[],[],[],13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.22,-2.15,-2.58,N/A,7.6,15.4,19.9,22.5,28.5,25.2,30.0,24.0,27.6,<strong>35.4</strong>,<strong>31.6</strong>,28.3,26.8,27.0,25.3,27.9,27.3,13.8,22.3,17.6,,1.9,3.1,5.3,6.3,5.9,5.5,6.9,5.5,5.9,5.3,5.7,6.3,5.2,5.4,5.1,5.4,5.6,4.3,5.7,3.7,,1.3,2.5,3.8,4.9,5.0,5.5,5.9,5.1,6.0,4.5,5.4,5.4,4.9,5.0,4.7,4.6,6.0,6.3,5.6,2.8,,0.7,0.9,1.4,1.6,1.7,1.5,2.2,1.7,1.3,1.8,1.4,1.8,1.5,1.5,1.2,1.2,1.4,1.2,1.3,0.9,,0.3,0.5,1.0,0.9,0.6,0.4,0.8,0.4,0.8,0.4,0.5,0.5,0.5,0.3,0.1,0.3,0.3,0.2,0.2,0.2,,1.6,2.0,3.1,2.8,3.2,2.8,3.5,2.6,4.1,3.1,3.3,3.1,2.6,3.2,3.0,3.5,3.7,5.7,3.7,2.0,,0.375,0.341,0.267,0.319,0.305,0.25,0.383,0.327,0.339,0.347,0.344,0.361,0.351,0.329,0.323,0.303,0.324,0.188,0.293,0.285,,0.819,0.794,0.839,0.821,0.853,0.829,0.843,0.852,0.816,0.85,0.868,0.84,0.856,0.811,0.828,0.845,0.839,0.857,0.813,0.826,,0.417,0.428,0.465,0.468,0.464,0.469,0.451,0.438,0.433,0.45,0.463,0.459,0.467,0.456,0.451,0.43,0.463,0.425,0.373,0.358,,0.544,0.548,0.549,0.546,0.552,0.544,0.55,0.551,0.563,0.559,0.58,0.576,0.561,0.545,0.548,0.527,0.57,0.505,0.477,0.469,,-1.7,0.2,2.3,5.3,4.2,4.4,6.4,5.7,4.6,5.8,4.7,5.4,4.5,3.6,3.8,2.3,4.7,-5.9,0.3,-2.5,,1.8,6.3,5.2,10.6,11.3,12.7,14.9,10.7,8.1,15.3,13.0,13.8,12.7,9.4,10.3,6.2,10.9,-0.4,0.2,-0.4,,0.079,0.147,0.13,0.202,0.196,0.199,0.21,0.21,0.145,0.224,0.199,0.208,0.206,0.16,0.178,0.132,0.174,-0.097,0.006,-0.01,,0.1,1.1,2.1,4.7,4.4,5.0,7.1,4.7,4.5,6.5,5.3,6.0,4.9,4.0,4.1,2.4,5.1,-0.2,0.7,-0.2,
Peja Stojakovic,[],[],[],[],[],[],[],[],[],[],[],[],[],[],14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.4,11.9,20.4,21.2,19.2,24.2,20.1,18.2,17.8,16.4,13.3,12.6,8.5,,3.0,3.7,5.8,5.3,5.5,6.3,4.3,5.8,4.2,4.3,4.3,3.7,2.3,,1.5,1.4,2.2,2.5,2.0,2.1,2.1,1.9,0.8,1.2,1.2,1.5,0.9,,0.9,0.7,1.2,1.1,1.0,1.3,1.2,0.6,0.6,0.7,0.9,0.8,0.4,,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.1,0.3,0.1,0.0,0.1,0.1,,1.1,1.2,1.9,2.0,1.4,1.9,1.5,1.5,1.5,0.8,0.8,0.9,0.5,,0.32,0.375,0.4,0.416,0.382,0.433,0.402,0.401,0.405,0.441,0.378,0.375,0.419,,0.851,0.882,0.856,0.876,0.875,<strong>.927</strong>,0.92,0.915,0.816,<strong>.929</strong>,0.894,0.897,0.92,,0.378,0.448,0.47,0.484,0.481,0.48,0.444,0.437,0.423,0.44,0.399,0.404,0.441,,0.496,0.559,0.576,0.592,0.6,0.624,0.584,0.57,0.543,0.588,0.543,0.581,0.531,,-1.0,0.4,2.5,2.7,3.1,3.7,1.3,1.2,-0.7,2.6,-1.9,1.8,-0.6,,1.7,4.8,10.1,9.9,10.1,13.5,7.3,8.0,2.4,5.6,0.9,8.1,3.8,,0.081,0.133,0.168,0.179,0.199,0.198,0.137,0.147,0.099,0.184,0.1,0.144,0.087,,0.2,1.1,3.2,3.2,3.1,4.7,2.1,2.1,0.4,1.7,0.0,2.6,0.7,
Steve Nash,17.0,3.6,6.0,1.3,0.0,3.6,.344,.894,33.8,1.5,.566,,2.8,1.6,4,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.38,N/A,N/A,N/A,3.3,9.1,7.9,8.6,15.6,17.9,17.7,14.5,15.5,18.8,18.6,16.9,15.7,16.5,14.7,12.5,12.7,6.8,,1.0,2.1,2.9,2.2,3.2,3.1,2.9,3.0,3.3,4.2,3.5,3.5,3.0,3.3,3.5,3.0,2.8,1.9,,2.1,3.4,5.5,4.9,7.3,7.7,7.3,8.8,<strong>11.5</strong>,<strong>10.5</strong>,<strong>11.6</strong>,11.1,9.7,<strong>11.0</strong>,<strong>11.4</strong>,10.7,6.7,5.7,,0.3,0.8,0.9,0.7,1.0,0.6,1.0,0.9,1.0,0.8,0.8,0.7,0.7,0.5,0.6,0.6,0.6,0.5,,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,1.0,1.3,2.1,1.8,2.9,2.8,2.3,2.7,3.3,3.5,3.8,3.6,3.4,3.6,3.5,3.7,2.5,2.1,,0.418,0.415,0.374,0.403,0.406,0.455,0.413,0.405,0.431,0.439,0.455,0.47,0.439,0.426,0.395,0.39,0.438,0.333,,0.824,0.86,0.826,0.882,0.895,0.887,0.909,0.916,0.887,<strong>.921</strong>,0.899,0.906,0.933,<strong>.938</strong>,0.912,0.894,0.922,0.917,,0.423,0.459,0.363,0.477,0.487,0.483,0.465,0.47,0.502,0.512,0.532,0.504,0.503,0.507,0.492,0.532,0.497,0.383,,0.539,0.556,0.471,0.601,0.603,0.602,0.576,0.59,0.606,<strong>.632</strong>,<strong>.654</strong>,0.641,0.615,0.615,0.601,0.625,0.605,0.488,,-4.6,0.5,-1.8,-1.5,2.2,2.3,3.3,1.0,1.7,3.7,3.8,1.6,0.0,1.8,0.6,-0.5,-1.1,-6.2,,0.7,4.8,1.0,3.0,8.4,9.9,11.6,8.8,10.9,12.4,12.6,10.5,7.3,9.9,7.9,5.9,4.3,0.1,,0.047,0.137,0.037,0.094,0.169,0.167,0.206,0.162,0.203,0.212,0.225,0.181,0.14,0.178,0.153,0.144,0.127,0.017,,-0.5,1.1,0.1,0.2,2.5,3.1,3.7,2.0,2.4,4.0,3.9,2.6,1.3,2.6,1.6,0.7,0.4,-0.3,
Tony Delk,17.8,4.2,1.8,1.9,0.4,1.8,.443,.800,26.3,2.0,.619,,4.0,2.4,4,16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.4,10.1,6.8,6.4,12.3,9.5,9.8,6.0,11.9,7.6,,1.6,2.2,1.5,1.9,3.2,3.2,3.5,1.8,2.3,2.2,,1.6,2.2,2.6,1.2,2.0,2.1,2.2,0.8,1.9,1.4,,0.6,0.9,0.4,0.8,0.9,0.8,1.1,0.8,0.8,0.5,,0.1,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.1,0.0,,1.1,1.4,1.3,0.7,1.2,0.9,1.0,0.5,1.0,0.8,,0.464,0.268,0.242,0.225,0.321,0.313,0.395,0.303,0.356,0.426,,0.824,0.735,0.648,0.797,0.787,0.804,0.782,0.841,0.757,0.741,,0.465,0.393,0.364,0.43,0.415,0.384,0.416,0.38,0.416,0.441,,0.596,0.452,0.82,0.45,0.433,0.485,0.49,0.473,0.488,0.437,,-0.3,-2.7,-7.6,-2.6,-3.5,-1.3,-1.1,-0.7,-0.1,-1.6,,1.6,0.8,0.0,0.8,0.4,1.3,4.6,2.5,1.8,0.7,,0.087,0.022,-0.025,0.023,0.029,0.09,0.096,0.084,0.098,0.062,,0.4,-0.3,0.0,-0.3,-0.2,0.1,0.5,0.5,0.4,0.1,
Jermaine O'Neal,[],[],[],[],[],[],[],[],[],[],[],[],[],[],17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-2.01,N/A,N/A,N/A,4.1,4.5,2.5,3.9,12.9,19.0,20.8,20.1,24.3,20.1,19.4,13.6,13.3,13.6,5.4,5.0,8.3,7.9,,2.8,3.4,2.7,3.3,9.8,10.5,10.3,10.0,8.8,9.3,9.6,6.7,6.4,6.9,3.7,5.4,5.3,5.5,,0.2,0.3,0.4,0.3,1.2,1.6,2.0,2.1,1.9,2.6,2.4,2.2,1.8,1.3,0.5,0.4,0.8,0.6,,0.0,0.3,0.1,0.2,0.6,0.6,0.9,0.8,0.6,0.5,0.7,0.5,0.4,0.4,0.1,0.3,0.3,0.3,,0.6,1.0,0.4,0.8,2.8,2.3,2.3,2.6,2.0,2.3,2.6,2.1,2.0,1.4,1.3,1.7,1.4,0.9,,0.6,0.9,0.4,0.7,2.0,2.4,2.3,2.3,3.0,3.0,2.9,2.5,2.1,1.8,1.1,0.8,1.3,1.2,,0.0,0.0,0.0,0.0,0.0,0.071,0.333,0.111,0.167,0.3,0.0,0.0,0.0,0.0,0.0,,,,,0.603,0.506,0.514,0.582,0.601,0.688,0.731,0.757,0.754,0.709,0.767,0.742,0.788,0.72,0.674,0.677,0.835,0.75,,0.451,0.485,0.434,0.486,0.465,0.479,0.484,0.434,0.452,0.472,0.436,0.439,0.474,0.529,0.459,0.433,0.482,0.504,,0.494,0.498,0.457,0.515,0.501,0.521,0.539,0.489,0.52,0.53,0.5,0.489,0.522,0.526,0.514,0.563,0.504,0.468,,-6.3,-3.0,-1.2,-1.9,0.5,0.2,2.6,1.8,-0.6,1.9,0.4,-2.0,-1.1,-1.1,-1.1,0.0,-3.0,-1.7,,0.8,1.2,0.8,2.1,6.4,6.4,10.5,9.0,3.8,4.9,4.7,0.9,2.6,1.4,1.2,5.6,0.6,1.1,,0.087,0.073,0.125,0.117,0.116,0.113,0.177,0.155,0.118,0.131,0.091,0.035,0.06,0.055,0.069,0.135,0.065,0.091,,-0.5,-0.2,0.1,0.0,1.6,1.5,3.3,2.7,0.5,1.8,1.5,0.0,0.5,0.3,0.2,1.0,-0.1,0.0,
John Wallace,22.2,8.7,2.4,1.2,1.7,3.2,.420,.763,36.3,2.5,.573,,4.5,3.5,4,18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.8,14.0,8.6,6.5,5.9,5.0,4.3,,2.3,4.5,3.6,2.3,2.1,1.8,1.6,,0.5,1.3,1.0,0.4,0.6,0.6,0.4,,0.3,0.8,0.3,0.2,0.3,0.2,0.1,,0.4,1.2,0.9,0.2,0.4,0.2,0.2,,1.1,2.1,1.5,1.1,0.9,0.6,0.6,,0.5,0.5,,0.0,0.133,0.385,0.385,,0.718,0.717,0.7,0.804,0.778,0.87,0.775,,0.517,0.478,0.432,0.467,0.424,0.435,0.421,,0.571,0.518,0.489,0.52,0.463,0.493,0.486,,-2.4,-4.3,-4.3,-5.7,-5.1,-4.3,-7.0,,1.6,1.5,1.0,1.0,0.3,0.7,0.3,,0.095,0.031,0.061,0.061,0.027,0.071,0.039,,-0.1,-1.4,-0.5,-0.7,-0.4,-0.3,-0.5,
Walter McCarty,11.3,5.7,2.6,1.2,1.4,2.3,.467,.721,24.7,3.3,.618,,2.6,3.8,3,19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.8,9.6,5.7,3.8,2.2,3.8,6.1,7.9,3.6,2.4,,0.7,4.4,3.6,1.8,1.4,2.3,3.5,3.1,1.9,1.9,,0.4,2.2,1.3,1.1,0.7,0.7,1.3,1.6,0.5,0.6,,0.2,1.3,0.8,0.4,0.2,0.3,1.0,0.9,0.3,0.2,,0.3,0.5,0.4,0.4,0.1,0.1,0.3,0.3,0.2,0.1,,0.5,1.7,1.3,1.1,0.3,0.4,0.8,1.2,0.5,0.5,,0.286,0.309,0.26,0.309,0.339,0.394,0.367,0.374,0.355,0.222,,0.571,0.742,0.702,0.722,0.786,0.684,0.622,0.756,0.517,0.571,,0.382,0.404,0.362,0.339,0.357,0.444,0.414,0.388,0.404,0.333,,0.431,0.483,0.448,0.451,0.474,0.563,0.54,0.541,0.525,0.517,,-4.7,-0.6,-2.7,-3.9,-3.2,-1.1,-0.3,-0.3,-1.8,-1.6,,0.0,2.9,0.5,-0.2,0.7,1.8,4.1,2.9,1.1,0.8,,-0.007,0.06,0.035,-0.009,0.067,0.122,0.101,0.073,0.058,0.068,,-0.1,0.8,-0.1,-0.4,-0.1,0.2,0.9,0.8,0.0,0.1,
Zydrunas Ilgauskas,[],[],[],[],[],[],[],[],[],[],[],[],[],[],20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.9,15.2,11.7,11.1,17.2,15.3,16.9,15.6,11.9,14.1,12.9,7.4,5.0,,8.8,8.8,6.7,5.4,7.5,8.1,8.6,7.6,7.7,9.3,7.5,5.4,4.0,,0.9,0.8,0.8,1.1,1.6,1.3,1.3,1.2,1.6,1.4,1.0,0.8,0.4,,0.6,0.8,0.6,0.3,0.7,0.5,0.7,0.5,0.6,0.5,0.4,0.2,0.3,,1.6,1.4,1.5,1.4,1.9,2.5,2.1,1.7,1.3,1.6,1.3,0.8,0.8,,1.8,1.8,2.5,1.5,2.6,2.0,2.4,2.0,1.8,1.8,1.4,1.0,0.7,,0.25,,0.0,0.0,0.0,0.286,0.286,0.0,0.0,0.0,0.385,0.478,0.0,,0.762,0.6,0.679,0.754,0.781,0.746,0.799,0.834,0.807,0.802,0.799,0.743,0.783,,0.518,0.509,0.487,0.425,0.441,0.483,0.468,0.506,0.485,0.474,0.472,0.443,0.508,,0.564,0.541,0.524,0.501,0.516,0.541,0.55,0.576,0.527,0.522,0.523,0.491,0.531,,2.0,-1.3,-2.1,-2.2,-0.9,1.7,1.0,1.8,2.0,-0.1,-0.9,-3.2,-1.5,,9.4,0.5,0.7,2.5,5.0,7.8,8.1,8.7,6.6,6.1,5.6,2.5,2.9,,0.189,0.134,0.056,0.089,0.099,0.147,0.149,0.184,0.148,0.131,0.151,0.088,0.122,,2.4,0.0,0.0,-0.1,0.7,2.4,2.0,2.2,2.1,1.1,0.5,-0.4,0.1,
Dontae' Jones,[],[],[],[],[],[],[],[],[],[],[],[],[],[],21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.9,,0.6,,0.3,,0.1,,0.2,,0.7,,0.261,,,,0.333,,0.386,,-11.8,,-0.3,,-0.175,,-0.2,
Roy Rogers,13.5,9.3,0.9,0.7,4.9,1.9,.000,.622,36.7,2.3,.539,,1.7,3.4,4,22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.6,1.3,2.2,,4.7,1.1,2.0,,0.6,0.1,0.2,,0.3,0.2,0.1,,2.0,0.5,1.0,,1.0,0.3,0.3,,1.0,,0.0,,0.574,0.333,0.463,,0.505,0.36,0.398,,0.518,0.362,0.394,,-3.0,-7.1,-3.3,,1.4,-0.1,0.0,,0.037,-0.047,0.036,,-0.5,-0.1,0.0,
Efthimi Rentzias,[],[],[],[],[],[],[],[],[],[],[],[],[],[],23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.5,,0.7,,0.2,,0.2,,0.1,,0.1,,0.5,,0.889,,0.339,,0.413,,-4.7,,0.2,,0.058,,-0.1,
Derek Fisher,14.5,5.2,5.1,1.9,0.1,2.7,.385,.746,36.0,2.1,.554,,2.1,2.1,4,24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.74,N/A,N/A,N/A,3.9,5.8,5.9,6.3,11.5,11.2,10.5,7.1,11.9,13.3,10.1,11.7,9.9,7.5,6.8,5.6,5.3,5.2,,1.2,2.4,1.8,1.8,3.0,2.1,2.9,1.9,2.9,2.6,1.8,2.1,2.3,2.1,1.9,1.9,1.1,1.5,,1.5,4.1,3.9,2.8,4.4,2.6,3.6,2.3,4.1,4.3,3.3,2.9,3.2,2.5,2.7,2.7,1.4,1.4,,0.5,0.9,1.2,1.0,2.0,0.9,1.1,1.3,1.0,1.5,1.0,1.0,1.2,1.1,1.2,0.8,0.6,0.9,,0.1,0.1,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,,0.9,1.5,1.5,1.0,1.5,0.9,1.1,1.0,1.7,1.9,1.5,1.1,0.9,1.0,0.9,1.2,0.9,0.6,,0.301,0.383,0.392,0.313,0.397,0.413,0.401,0.291,0.371,0.397,0.308,0.406,0.397,0.348,0.396,0.321,0.375,0.384,,0.658,0.757,0.759,0.724,0.806,0.847,0.8,0.797,0.862,0.833,0.853,0.883,0.846,0.856,0.806,0.851,0.921,0.775,,0.397,0.434,0.376,0.346,0.412,0.411,0.437,0.352,0.393,0.41,0.382,0.436,0.424,0.38,0.389,0.371,0.342,0.391,,0.491,0.533,0.497,0.449,0.534,0.55,0.52,0.451,0.519,0.536,0.51,0.556,0.546,0.499,0.486,0.464,0.479,0.429,,-3.5,-1.3,-1.1,-1.6,0.7,0.8,-0.9,-1.4,-1.0,0.5,-1.6,-0.3,0.6,-0.8,-1.2,-3.0,-2.4,-4.6,,1.1,3.8,1.7,3.1,1.8,5.5,5.2,2.4,3.7,5.8,3.9,5.7,6.3,3.9,3.7,1.2,1.1,0.1,,0.056,0.104,0.072,0.083,0.119,0.134,0.088,0.066,0.08,0.107,0.083,0.121,0.123,0.085,0.078,0.038,0.048,0.011,,-0.3,0.3,0.2,0.2,0.5,1.4,0.8,0.3,0.6,1.6,0.2,1.0,1.6,0.7,0.4,-0.4,-0.1,-0.3,
Martin Muursepp,[],[],[],[],[],[],[],[],[],[],[],[],[],[],25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.7,5.7,,1.6,2.8,,0.5,0.7,,0.3,0.7,,0.3,0.3,,0.4,0.7,,0.167,0.421,,0.629,0.761,,0.412,0.435,,0.482,0.422,,-1.8,-6.5,,0.6,0.0,,0.081,-0.063,,0.0,0.0,
Jerome Williams,10.3,8.8,1.4,1.9,0.4,1.9,.143,.639,27.5,1.8,.607,,2.4,3.4,2,26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.5,5.3,7.1,8.4,6.3,7.6,9.7,6.2,4.5,,1.5,4.9,7.0,9.6,6.5,5.7,9.2,7.0,3.6,,0.2,0.6,0.5,0.8,0.8,1.1,1.3,1.1,0.5,,0.4,0.7,1.3,1.2,1.0,1.1,1.6,1.3,0.7,,0.0,0.1,0.1,0.3,0.3,0.4,0.4,0.1,0.1,,0.4,0.8,0.8,1.3,1.1,1.0,1.4,1.1,0.8,,,0.0,,0.0,0.0,,0.167,0.0,0.0,,0.529,0.651,0.673,0.616,0.741,0.676,0.555,0.684,0.669,,0.392,0.524,0.5,0.564,0.463,0.49,0.499,0.47,0.502,,0.419,0.568,0.558,0.593,0.526,0.501,0.581,0.542,0.525,,-2.9,0.9,2.0,1.4,0.4,0.2,0.6,1.4,0.8,,0.2,4.5,4.8,7.6,3.5,2.1,1.4,5.0,5.4,,0.049,0.166,0.201,0.174,0.141,0.125,0.174,0.147,0.11,,0.0,1.0,1.2,1.8,0.7,0.5,0.2,1.4,1.7,
Brian Evans,21.2,7.1,4.1,1.4,0.6,2.3,.392,.847,37.3,1.8,.577,,3.7,1.8,4,27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4,4.5,2.1,,0.6,1.9,1.2,,0.5,0.8,0.9,,0.1,0.4,0.3,,0.1,0.2,0.2,,0.1,0.5,0.1,,0.5,0.333,0.308,,,0.807,1.0,,0.364,0.394,0.295,,0.455,0.476,0.454,,-3.6,-1.9,-2.4,,0.1,1.5,0.8,,0.07,0.081,0.072,,0.0,0.0,-0.1,
Priest Lauderdale,[],[],[],[],[],[],[],[],[],[],[],[],[],[],28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.2,3.7,,1.2,2.6,,0.3,0.5,,0.0,0.2,,0.3,0.4,,1.1,1.2,,0.0,,,0.565,0.551,,0.551,0.417,,0.56,0.458,,-6.8,-8.7,,-0.2,-0.6,,-0.048,-0.087,,-0.2,-0.6,
Travis Knight,9.1,9.3,2.1,0.7,2.0,2.3,,.694,25.1,2.4,.551,,1.4,4.4,4,29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.8,6.5,4.2,1.7,0.6,2.0,1.9,,4.5,4.9,3.5,2.0,1.2,2.1,1.9,,0.5,1.4,0.8,0.4,0.1,0.2,0.4,,0.4,0.7,0.6,0.1,0.1,0.2,0.3,,0.8,1.1,0.7,0.4,0.2,0.2,0.3,,0.7,1.2,0.9,0.4,0.2,0.6,0.3,,,0.273,0.0,,0.0,,0.0,,0.62,0.786,0.759,0.607,0.5,0.762,0.769,,0.509,0.441,0.515,0.39,0.189,0.363,0.385,,0.536,0.499,0.546,0.418,0.238,0.401,0.424,,-0.2,0.4,0.5,-3.1,-6.8,-6.5,-3.2,,3.3,3.0,1.1,0.6,-0.3,-0.1,0.2,,0.137,0.096,0.102,0.074,-0.049,-0.015,0.04,,0.5,0.9,0.3,-0.1,-0.3,-0.5,-0.1,
Othella Harrington,12.2,6.9,1.2,0.8,1.6,1.8,.000,.741,26.6,2.5,.608,,2.9,3.7,4,30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.8,6.0,9.8,13.1,9.0,7.7,7.7,4.6,8.0,4.8,2.6,2.1,,3.5,3.6,6.0,6.9,5.2,4.5,6.4,3.2,4.2,2.1,1.5,1.9,,0.3,0.4,0.4,1.2,0.8,0.5,0.8,0.5,0.8,0.5,0.2,0.2,,0.2,0.2,0.1,0.4,0.5,0.4,0.2,0.2,0.3,0.1,0.0,0.0,,0.4,0.5,0.6,0.7,0.6,0.5,0.3,0.3,0.3,0.2,0.0,0.2,,1.0,0.8,1.5,2.6,2.0,1.2,1.2,1.2,1.2,0.8,0.6,0.5,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0.605,0.754,0.721,0.792,0.763,0.709,0.82,0.744,0.718,0.626,0.773,0.625,,0.549,0.485,0.513,0.506,0.487,0.527,0.508,0.495,0.512,0.495,0.446,0.429,,0.57,0.547,0.559,0.56,0.549,0.529,0.609,0.567,0.563,0.546,0.559,0.53,,-4.0,-4.4,-5.2,-2.8,-2.7,-4.1,0.5,-2.6,-2.0,-3.9,-0.8,-4.4,,1.4,1.7,2.2,3.0,2.5,0.9,1.6,3.0,3.8,0.8,3.6,1.1,,0.079,0.092,0.115,0.054,0.067,0.035,0.14,0.092,0.098,0.046,0.135,0.063,,-0.4,-0.5,-0.7,-0.5,-0.3,-0.7,0.4,-0.3,0.0,-0.4,0.4,-0.5,
Mark Hendrickson,16.5,9.5,1.6,0.9,0.2,2.8,.258,.709,33.2,3.0,.631,,2.8,1.0,4,31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.9,3.4,5.5,0.9,,3.2,3.0,3.1,0.9,,0.1,0.9,0.6,0.4,,0.3,0.5,0.5,0.1,,0.1,0.2,0.0,0.1,,0.5,0.6,0.7,0.2,,0.25,0.0,0.0,,,0.692,0.825,0.84,0.75,,0.416,0.389,0.443,0.625,,0.481,0.468,0.545,0.666,,-7.0,-3.7,-2.6,-2.7,,0.3,0.8,0.9,0.1,,0.054,0.049,0.105,0.098,,-0.4,-0.3,-0.1,0.0,
Ryan Minor,21.3,7.6,2.6,1.6,0.8,,.325,.822,,,.529,,2.2,2.7,4,32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
